Arab States ,26.014603336383985,32.53255020830785,46.39226804365702,54.626374575175895,64.63402083149683,83.563226292104,93.15937701226635,106.30504559045391,120.22449693307188,135.36853761741904,150.92458004919877,162.0826777298883,172.6892093564324
Asia & Pacific ,344.5484205709106,395.41611304965465,505.1494907689916,616.3569767563731,727.8124601982997,873.12072667008,988.7118036209934,1109.6696261186562,1239.0112421243953,1397.237544476373,1552.2311703455853,1696.8797625884151,1813.0232487120384
CIS ,27.268724428585553,34.97615049928283,46.85770703204007,54.55765568710096,65.1701259268,94.11073286199999,111.05665717882674,139.13467156027366,153.4517015684534,162.95319370000635,173.65563053398984,183.16095670913137,190.61993924785986
Europe ,278.5732647102013,300.57867506717133,340.57671406841206,367.7774284295,387.56053440350007,409.9935093027,419.08060853144286,434.35154129884626,446.8727336564061,461.30787123953075,472.2712023726387,489.9362193327399,501.0415790579223
The Americas ,318.02524473215783,347.75468187285435,387.10318496440345,405.0800159293986,427.69219171840007,455.8968151177,482.98759552531095,526.1154490592937,540.5977514722679,566.78147730655,612.2311253153146,637.0539571347742,661.8967821079642
